"","PID","Stage","OwnPhone","Phone.OS","Usage.Hours","Usage.Minutes","Cat1.Name","Cat1.Hours","Cat1.Minutes","Cat2.Name","Cat2.Hours","Cat2.Minutes","Cat3.Name","Cat3.Hours","Cat3.Minutes","Cat4.Name","Cat4.Hours","Cat4.Minutes","Cat5.Name","Cat5.Hours","Cat5.Minutes","AvgPickups","AvgNotifs","Usage.DailyHourlyAverage","Cat1.DailyHourlyAverage","Cat2.DailyHourlyAverage","Cat3.DailyHourlyAverage","Cat4.DailyHourlyAverage","Cat5.DailyHourlyAverage"
"292","A-037","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,38,"Social",14,6,"Utilities",2,29,"Entertainment",1,54,"Productivity & Finance",1,53,"Shopping & Food",0,48,124,135,5.63333333333333,2.01428571428571,0.354761904761905,0.271428571428571,0.269047619047619,0.114285714285714
"293","A-037","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,38,"Social",14,6,"Utilities",2,29,"Entertainment",1,54,"Productivity & Finance",1,53,"Shopping & Food",0,48,124,135,5.63333333333333,2.01428571428571,0.354761904761905,0.271428571428571,0.269047619047619,0.114285714285714
"294","A-038","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,58,"Social",2,9,"Productivity & Finance",1,9,"Creativity",0,4,"Other",0,3,"Shopping & Food",0,1,135,179,5.96666666666667,0.307142857142857,0.164285714285714,0.00952380952380952,0.00714285714285714,0.00238095238095238
"295","A-038","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,58,"Social",2,9,"Productivity & Finance",1,9,"Creativity",0,4,"Other",0,3,"Shopping & Food",0,1,135,179,5.96666666666667,0.307142857142857,0.164285714285714,0.00952380952380952,0.00714285714285714,0.00238095238095238
"296","A-038","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,58,"Social",2,9,"Productivity & Finance",1,9,"Creativity",0,4,"Other",0,3,"Shopping & Food",0,1,135,179,5.96666666666667,0.307142857142857,0.164285714285714,0.00952380952380952,0.00714285714285714,0.00238095238095238
"297","A-038","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,58,"Social",2,9,"Productivity & Finance",1,9,"Creativity",0,4,"Other",0,3,"Shopping & Food",0,1,135,179,5.96666666666667,0.307142857142857,0.164285714285714,0.00952380952380952,0.00714285714285714,0.00238095238095238
"298","A-038","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,58,"Social",2,9,"Productivity & Finance",1,9,"Creativity",0,4,"Other",0,3,"Shopping & Food",0,1,135,179,5.96666666666667,0.307142857142857,0.164285714285714,0.00952380952380952,0.00714285714285714,0.00238095238095238
"299","A-038","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,58,"Social",2,9,"Productivity & Finance",1,9,"Creativity",0,4,"Other",0,3,"Shopping & Food",0,1,135,179,5.96666666666667,0.307142857142857,0.164285714285714,0.00952380952380952,0.00714285714285714,0.00238095238095238
"300","A-038","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,58,"Social",2,9,"Productivity & Finance",1,9,"Creativity",0,4,"Other",0,3,"Shopping & Food",0,1,135,179,5.96666666666667,0.307142857142857,0.164285714285714,0.00952380952380952,0.00714285714285714,0.00238095238095238
"301","A-038","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,58,"Social",2,9,"Productivity & Finance",1,9,"Creativity",0,4,"Other",0,3,"Shopping & Food",0,1,135,179,5.96666666666667,0.307142857142857,0.164285714285714,0.00952380952380952,0.00714285714285714,0.00238095238095238
"302","A-038","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,58,"Social",2,9,"Productivity & Finance",1,9,"Creativity",0,4,"Other",0,3,"Shopping & Food",0,1,135,179,5.96666666666667,0.307142857142857,0.164285714285714,0.00952380952380952,0.00714285714285714,0.00238095238095238
"303","A-091","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",4,30,"Entertainment",2,52,"Social",0,25,"Creativity",0,23,"Other",0,21,"Information & Reading",0,6,87,119,4.5,0.40952380952381,0.0595238095238095,0.0547619047619048,0.05,0.0142857142857143
"304","A-091","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",4,30,"Entertainment",2,52,"Social",0,25,"Creativity",0,23,"Other",0,21,"Information & Reading",0,6,87,119,4.5,0.40952380952381,0.0595238095238095,0.0547619047619048,0.05,0.0142857142857143
"305","A-091","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",4,30,"Entertainment",2,52,"Social",0,25,"Creativity",0,23,"Other",0,21,"Information & Reading",0,6,87,119,4.5,0.40952380952381,0.0595238095238095,0.0547619047619048,0.05,0.0142857142857143
"306","A-091","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",4,30,"Entertainment",2,52,"Social",0,25,"Creativity",0,23,"Other",0,21,"Information & Reading",0,6,87,119,4.5,0.40952380952381,0.0595238095238095,0.0547619047619048,0.05,0.0142857142857143
"307","A-091","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",4,30,"Entertainment",2,52,"Social",0,25,"Creativity",0,23,"Other",0,21,"Information & Reading",0,6,87,119,4.5,0.40952380952381,0.0595238095238095,0.0547619047619048,0.05,0.0142857142857143
"308","A-091","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",4,30,"Entertainment",2,52,"Social",0,25,"Creativity",0,23,"Other",0,21,"Information & Reading",0,6,87,119,4.5,0.40952380952381,0.0595238095238095,0.0547619047619048,0.05,0.0142857142857143
"309","A-088","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",2,39,"Social",10,11,"Games",1,11,"Productivity & Finance",1,10,"Utilities",0,47,"Other",0,41,110,169,2.65,1.4547619047619,0.169047619047619,0.166666666666667,0.111904761904762,0.0976190476190476
"310","A-088","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",2,39,"Social",10,11,"Games",1,11,"Productivity & Finance",1,10,"Utilities",0,47,"Other",0,41,110,169,2.65,1.4547619047619,0.169047619047619,0.166666666666667,0.111904761904762,0.0976190476190476
"311","A-088","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",2,39,"Social",10,11,"Games",1,11,"Productivity & Finance",1,10,"Utilities",0,47,"Other",0,41,110,169,2.65,1.4547619047619,0.169047619047619,0.166666666666667,0.111904761904762,0.0976190476190476
"312","A-092","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",9,12,"Social",12,49,"Facebook",6,17,"Social",5,34,"Messages",2,51,"Social",2,1,67,264,9.2,1.83095238095238,0.897619047619048,0.795238095238095,0.407142857142857,0.288095238095238
"313","A-092","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",9,12,"Social",12,49,"Facebook",6,17,"Social",5,34,"Messages",2,51,"Social",2,1,67,264,9.2,1.83095238095238,0.897619047619048,0.795238095238095,0.407142857142857,0.288095238095238
"314","A-092","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",9,12,"Social",12,49,"Facebook",6,17,"Social",5,34,"Messages",2,51,"Social",2,1,67,264,9.2,1.83095238095238,0.897619047619048,0.795238095238095,0.407142857142857,0.288095238095238
"315","A-092","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",9,12,"Social",12,49,"Facebook",6,17,"Social",5,34,"Messages",2,51,"Social",2,1,67,264,9.2,1.83095238095238,0.897619047619048,0.795238095238095,0.407142857142857,0.288095238095238
"316","A-092","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",9,12,"Social",12,49,"Facebook",6,17,"Social",5,34,"Messages",2,51,"Social",2,1,67,264,9.2,1.83095238095238,0.897619047619048,0.795238095238095,0.407142857142857,0.288095238095238
"317","A-092","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",9,12,"Social",12,49,"Facebook",6,17,"Social",5,34,"Messages",2,51,"Social",2,1,67,264,9.2,1.83095238095238,0.897619047619048,0.795238095238095,0.407142857142857,0.288095238095238
"318","A-092","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",9,12,"Social",12,49,"Facebook",6,17,"Social",5,34,"Messages",2,51,"Social",2,1,67,264,9.2,1.83095238095238,0.897619047619048,0.795238095238095,0.407142857142857,0.288095238095238
"319","A-092","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",9,12,"Social",12,49,"Facebook",6,17,"Social",5,34,"Messages",2,51,"Social",2,1,67,264,9.2,1.83095238095238,0.897619047619048,0.795238095238095,0.407142857142857,0.288095238095238
"320","A-092","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",9,12,"Social",12,49,"Facebook",6,17,"Social",5,34,"Messages",2,51,"Social",2,1,67,264,9.2,1.83095238095238,0.897619047619048,0.795238095238095,0.407142857142857,0.288095238095238
"321","A-087","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,4,"Social",12,56,"Entertainment",6,22,"Games",2,59,"Travel",1,20,"Productivity & Finance",0,56,112,72,7.06666666666667,1.84761904761905,0.90952380952381,0.426190476190476,0.19047619047619,0.133333333333333
"322","A-087","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,4,"Social",12,56,"Entertainment",6,22,"Games",2,59,"Travel",1,20,"Productivity & Finance",0,56,112,72,7.06666666666667,1.84761904761905,0.90952380952381,0.426190476190476,0.19047619047619,0.133333333333333
"323","A-087","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,4,"Social",12,56,"Entertainment",6,22,"Games",2,59,"Travel",1,20,"Productivity & Finance",0,56,112,72,7.06666666666667,1.84761904761905,0.90952380952381,0.426190476190476,0.19047619047619,0.133333333333333
"324","A-087","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,4,"Social",12,56,"Entertainment",6,22,"Games",2,59,"Travel",1,20,"Productivity & Finance",0,56,112,72,7.06666666666667,1.84761904761905,0.90952380952381,0.426190476190476,0.19047619047619,0.133333333333333
"325","A-087","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,4,"Social",12,56,"Entertainment",6,22,"Games",2,59,"Travel",1,20,"Productivity & Finance",0,56,112,72,7.06666666666667,1.84761904761905,0.90952380952381,0.426190476190476,0.19047619047619,0.133333333333333
"326","A-101","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",3,54,"Social",14,34,"Other",1,7,"Entertainment",0,38,"Productivity & Finance",0,25,"Information & Reading",0,16,133,183,3.9,2.08095238095238,0.15952380952381,0.0904761904761905,0.0595238095238095,0.0380952380952381
"327","A-101","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",3,54,"Social",14,34,"Other",1,7,"Entertainment",0,38,"Productivity & Finance",0,25,"Information & Reading",0,16,133,183,3.9,2.08095238095238,0.15952380952381,0.0904761904761905,0.0595238095238095,0.0380952380952381
"328","A-101","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",3,54,"Social",14,34,"Other",1,7,"Entertainment",0,38,"Productivity & Finance",0,25,"Information & Reading",0,16,133,183,3.9,2.08095238095238,0.15952380952381,0.0904761904761905,0.0595238095238095,0.0380952380952381
"329","A-101","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",3,54,"Social",14,34,"Other",1,7,"Entertainment",0,38,"Productivity & Finance",0,25,"Information & Reading",0,16,133,183,3.9,2.08095238095238,0.15952380952381,0.0904761904761905,0.0595238095238095,0.0380952380952381
"330","A-101","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",3,54,"Social",14,34,"Other",1,7,"Entertainment",0,38,"Productivity & Finance",0,25,"Information & Reading",0,16,133,183,3.9,2.08095238095238,0.15952380952381,0.0904761904761905,0.0595238095238095,0.0380952380952381
"331","A-097","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,2,"Social",23,9,"Productivity & Finance",N/A,42,"Trips",N/A,33,"Fun",N/A,19,"Information",N/A,18,169,249,6.03333333333333,3.30714285714286,N/A,N/A,N/A,N/A
"332","A-097","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,2,"Social",23,9,"Productivity & Finance",N/A,42,"Trips",N/A,33,"Fun",N/A,19,"Information",N/A,18,169,249,6.03333333333333,3.30714285714286,N/A,N/A,N/A,N/A
"333","A-097","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,2,"Social",23,9,"Productivity & Finance",N/A,42,"Trips",N/A,33,"Fun",N/A,19,"Information",N/A,18,169,249,6.03333333333333,3.30714285714286,N/A,N/A,N/A,N/A
"334","A-097","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,2,"Social",23,9,"Productivity & Finance",N/A,42,"Trips",N/A,33,"Fun",N/A,19,"Information",N/A,18,169,249,6.03333333333333,3.30714285714286,N/A,N/A,N/A,N/A
"335","A-097","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,2,"Social",23,9,"Productivity & Finance",N/A,42,"Trips",N/A,33,"Fun",N/A,19,"Information",N/A,18,169,249,6.03333333333333,3.30714285714286,N/A,N/A,N/A,N/A
"336","A-097","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,2,"Social",23,9,"Productivity & Finance",N/A,42,"Trips",N/A,33,"Fun",N/A,19,"Information",N/A,18,169,249,6.03333333333333,3.30714285714286,N/A,N/A,N/A,N/A
"337","A-100","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",8,24,"Social",6,12,"Productivity & Finance",N/A,51,"Information & Reading",N/A,8,"Other",N/A,1,"Entertainment",N/A,1,138,218,8.4,0.885714285714286,N/A,N/A,N/A,N/A
"338","A-100","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",8,24,"Social",6,12,"Productivity & Finance",N/A,51,"Information & Reading",N/A,8,"Other",N/A,1,"Entertainment",N/A,1,138,218,8.4,0.885714285714286,N/A,N/A,N/A,N/A
"339","A-100","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",8,24,"Social",6,12,"Productivity & Finance",N/A,51,"Information & Reading",N/A,8,"Other",N/A,1,"Entertainment",N/A,1,138,218,8.4,0.885714285714286,N/A,N/A,N/A,N/A
"340","A-100","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",8,24,"Social",6,12,"Productivity & Finance",N/A,51,"Information & Reading",N/A,8,"Other",N/A,1,"Entertainment",N/A,1,138,218,8.4,0.885714285714286,N/A,N/A,N/A,N/A
"341","A-100","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",8,24,"Social",6,12,"Productivity & Finance",N/A,51,"Information & Reading",N/A,8,"Other",N/A,1,"Entertainment",N/A,1,138,218,8.4,0.885714285714286,N/A,N/A,N/A,N/A
"342",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"343",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"344","A-096","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,8,"Social",14,31,"Entertainment",8,49,"Travel",4,34,"Productivity &Finance",4,15,"Shopping & Food",2,5,190,286,6.13333333333333,2.07380952380952,1.25952380952381,0.652380952380952,0.607142857142857,0.297619047619048
"345","A-096","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,8,"Social",14,31,"Entertainment",8,49,"Travel",4,34,"Productivity &Finance",4,15,"Shopping & Food",2,5,190,286,6.13333333333333,2.07380952380952,1.25952380952381,0.652380952380952,0.607142857142857,0.297619047619048
"346","A-096","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,8,"Social",14,31,"Entertainment",8,49,"Travel",4,34,"Productivity &Finance",4,15,"Shopping & Food",2,5,190,286,6.13333333333333,2.07380952380952,1.25952380952381,0.652380952380952,0.607142857142857,0.297619047619048
"347","A-107","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",1,54,"Social",5,2,"Productivity & Finance",N/A,52,"Creativity",N/A,27,"Travel",N/A,21,"Shopping & Food",N/A,8,90,123,1.9,0.719047619047619,N/A,N/A,N/A,N/A
"348","A-107","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",1,54,"Social",5,2,"Productivity & Finance",N/A,52,"Creativity",N/A,27,"Travel",N/A,21,"Shopping & Food",N/A,8,90,123,1.9,0.719047619047619,N/A,N/A,N/A,N/A
"349","A-107","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",1,54,"Social",5,2,"Productivity & Finance",N/A,52,"Creativity",N/A,27,"Travel",N/A,21,"Shopping & Food",N/A,8,90,123,1.9,0.719047619047619,N/A,N/A,N/A,N/A
"350","A-107","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",1,54,"Social",5,2,"Productivity & Finance",N/A,52,"Creativity",N/A,27,"Travel",N/A,21,"Shopping & Food",N/A,8,90,123,1.9,0.719047619047619,N/A,N/A,N/A,N/A
"351","A-107","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",1,54,"Social",5,2,"Productivity & Finance",N/A,52,"Creativity",N/A,27,"Travel",N/A,21,"Shopping & Food",N/A,8,90,123,1.9,0.719047619047619,N/A,N/A,N/A,N/A
"352","A-072","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,44,"Social",3,10,"Other",0,53,"Travel",0,49,"Utilities",0,37,"Eduction",0,16,103,109,5.73333333333333,0.452380952380952,0.126190476190476,0.116666666666667,0.0880952380952381,0.0380952380952381
"353","A-072","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,44,"Social",3,10,"Other",0,53,"Travel",0,49,"Utilities",0,37,"Eduction",0,16,103,109,5.73333333333333,0.452380952380952,0.126190476190476,0.116666666666667,0.0880952380952381,0.0380952380952381
"354","A-106","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,31,"Social",13,17,"Travel",4,21,"Productivity & Finance",3,36,"Entertainment",1,7,"Creativity ",N/A,49,145,254,7.51666666666667,1.89761904761905,0.621428571428571,0.514285714285714,0.15952380952381,N/A
"355","A-106","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,31,"Social",13,17,"Travel",4,21,"Productivity & Finance",3,36,"Entertainment",1,7,"Creativity ",N/A,49,145,254,7.51666666666667,1.89761904761905,0.621428571428571,0.514285714285714,0.15952380952381,N/A
"356","A-106","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,31,"Social",13,17,"Travel",4,21,"Productivity & Finance",3,36,"Entertainment",1,7,"Creativity ",N/A,49,145,254,7.51666666666667,1.89761904761905,0.621428571428571,0.514285714285714,0.15952380952381,N/A
"357","A-106","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,31,"Social",13,17,"Travel",4,21,"Productivity & Finance",3,36,"Entertainment",1,7,"Creativity ",N/A,49,145,254,7.51666666666667,1.89761904761905,0.621428571428571,0.514285714285714,0.15952380952381,N/A
"358","A-106","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,31,"Social",13,17,"Travel",4,21,"Productivity & Finance",3,36,"Entertainment",1,7,"Creativity ",N/A,49,145,254,7.51666666666667,1.89761904761905,0.621428571428571,0.514285714285714,0.15952380952381,N/A
"359","A-106","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,31,"Social",13,17,"Travel",4,21,"Productivity & Finance",3,36,"Entertainment",1,7,"Creativity ",N/A,49,145,254,7.51666666666667,1.89761904761905,0.621428571428571,0.514285714285714,0.15952380952381,N/A
"360","A-108","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",4,46,"Reseaux Sociaux",9,24,"Voyages",1,51,"Divertissement",1,18,"Peroductivite",N/A,45,"Creativite",N/A,32,118,237,4.76666666666667,1.34285714285714,0.264285714285714,0.185714285714286,N/A,N/A
"361","A-108","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",4,46,"Reseaux Sociaux",9,24,"Voyages",1,51,"Divertissement",1,18,"Peroductivite",N/A,45,"Creativite",N/A,32,118,237,4.76666666666667,1.34285714285714,0.264285714285714,0.185714285714286,N/A,N/A
"362","A-108","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",4,46,"Reseaux Sociaux",9,24,"Voyages",1,51,"Divertissement",1,18,"Peroductivite",N/A,45,"Creativite",N/A,32,118,237,4.76666666666667,1.34285714285714,0.264285714285714,0.185714285714286,N/A,N/A
"363","A-108","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",4,46,"Reseaux Sociaux",9,24,"Voyages",1,51,"Divertissement",1,18,"Peroductivite",N/A,45,"Creativite",N/A,32,118,237,4.76666666666667,1.34285714285714,0.264285714285714,0.185714285714286,N/A,N/A
"364","A-102","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,45,"Entertainment",22,28,"Social",13,28,"Games",4,9,"Travel",1,28,"Info And Reading",0,53,58,121,6.75,3.20952380952381,1.92380952380952,0.592857142857143,0.20952380952381,0.126190476190476
"365","A-102","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,45,"Entertainment",22,28,"Social",13,28,"Games",4,9,"Travel",1,28,"Info And Reading",0,53,58,121,6.75,3.20952380952381,1.92380952380952,0.592857142857143,0.20952380952381,0.126190476190476
"366","A-102","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,45,"Entertainment",22,28,"Social",13,28,"Games",4,9,"Travel",1,28,"Info And Reading",0,53,58,121,6.75,3.20952380952381,1.92380952380952,0.592857142857143,0.20952380952381,0.126190476190476
"367","A-103","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",4,52,"Social",19,32,"Information & Reading",4,19,"Other",1,57,"Travel",1,17,"Creativity ",0,31,147,161,4.86666666666667,2.79047619047619,0.616666666666667,0.278571428571429,0.183333333333333,0.0738095238095238
"368","A-103","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",4,52,"Social",19,32,"Information & Reading",4,19,"Other",1,57,"Travel",1,17,"Creativity ",0,31,147,161,4.86666666666667,2.79047619047619,0.616666666666667,0.278571428571429,0.183333333333333,0.0738095238095238
"369","A-103","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",4,52,"Social",19,32,"Information & Reading",4,19,"Other",1,57,"Travel",1,17,"Creativity ",0,31,147,161,4.86666666666667,2.79047619047619,0.616666666666667,0.278571428571429,0.183333333333333,0.0738095238095238
"370","A-104","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,58,"Social",32,11,"Entertainment",7,51,"Other",1,15,"Creativity",1,1,"Information & Reading",0,55,108,111,6.96666666666667,4.59761904761905,1.12142857142857,0.178571428571429,0.145238095238095,0.130952380952381
"371","A-104","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,58,"Social",32,11,"Entertainment",7,51,"Other",1,15,"Creativity",1,1,"Information & Reading",0,55,108,111,6.96666666666667,4.59761904761905,1.12142857142857,0.178571428571429,0.145238095238095,0.130952380952381
"372","A-104","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,58,"Social",32,11,"Entertainment",7,51,"Other",1,15,"Creativity",1,1,"Information & Reading",0,55,108,111,6.96666666666667,4.59761904761905,1.12142857142857,0.178571428571429,0.145238095238095,0.130952380952381
"373","A-104","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,58,"Social",32,11,"Entertainment",7,51,"Other",1,15,"Creativity",1,1,"Information & Reading",0,55,108,111,6.96666666666667,4.59761904761905,1.12142857142857,0.178571428571429,0.145238095238095,0.130952380952381
"374","A-104","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,58,"Social",32,11,"Entertainment",7,51,"Other",1,15,"Creativity",1,1,"Information & Reading",0,55,108,111,6.96666666666667,4.59761904761905,1.12142857142857,0.178571428571429,0.145238095238095,0.130952380952381
"375","A-104","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,58,"Social",32,11,"Entertainment",7,51,"Other",1,15,"Creativity",1,1,"Information & Reading",0,55,108,111,6.96666666666667,4.59761904761905,1.12142857142857,0.178571428571429,0.145238095238095,0.130952380952381
"376","A-105","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",2,28,"Social",16,50,"Information & Reading",1,31,"Entertainment",1,25,"Creativity",1,21,"Travel",1,10,235,298,2.46666666666667,2.4047619047619,0.216666666666667,0.202380952380952,0.192857142857143,0.166666666666667
"377","A-105","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",2,28,"Social",16,50,"Information & Reading",1,31,"Entertainment",1,25,"Creativity",1,21,"Travel",1,10,235,298,2.46666666666667,2.4047619047619,0.216666666666667,0.202380952380952,0.192857142857143,0.166666666666667
"378","A-105","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",2,28,"Social",16,50,"Information & Reading",1,31,"Entertainment",1,25,"Creativity",1,21,"Travel",1,10,235,298,2.46666666666667,2.4047619047619,0.216666666666667,0.202380952380952,0.192857142857143,0.166666666666667
"379","A-105","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",2,28,"Social",16,50,"Information & Reading",1,31,"Entertainment",1,25,"Creativity",1,21,"Travel",1,10,235,298,2.46666666666667,2.4047619047619,0.216666666666667,0.202380952380952,0.192857142857143,0.166666666666667
"380","A-105","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",2,28,"Social",16,50,"Information & Reading",1,31,"Entertainment",1,25,"Creativity",1,21,"Travel",1,10,235,298,2.46666666666667,2.4047619047619,0.216666666666667,0.202380952380952,0.192857142857143,0.166666666666667
"381","A-105","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",2,28,"Social",16,50,"Information & Reading",1,31,"Entertainment",1,25,"Creativity",1,21,"Travel",1,10,235,298,2.46666666666667,2.4047619047619,0.216666666666667,0.202380952380952,0.192857142857143,0.166666666666667
"382",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"383",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"384",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"385",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"386",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"387",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"388",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"389",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
